posx,posy,velx,vely,rot,lap,checkpoint,health,relposx,relposy,relvelx,relvely,relrot,enemyHealth,relCheckpointPosx,relCheckpointPosy,relCheckpointRot,gas,rotate,boost
327.72, 501.151, 4.13888, -3.85903, 60.3804, 0, 0, 100, 125.44, 10.8947, -1.0296, -1.12349, 24.6558, 100, 189.28, -94.1513, 56.0662, 100, 0, 0
332.033, 497.193, 4.18335, -3.83914, 60.3804, 0, 0, 100, 124.344, 9.70096, -1.06377, -1.15795, 25.1586, 100, 184.967, -90.1934, 55.6144, 100, 0, 0
336.39, 493.255, 4.2265, -3.81985, 60.3804, 0, 0, 100, 124.481, 9.23502, -1.099, -1.1881, 25.3767, 100, 180.61, -86.2554, 55.1478, 100, 0, 0
340.791, 489.337, 4.26834, -3.80113, 60.3804, 0, 0, 100, 122.033, 7.21317, -1.14027, -1.22383, 26.2369, 100, 176.209, -82.3367, 54.6647, 100, 0, 0
345.233, 485.437, 4.30894, -3.78298, 60.3804, 0, 0, 100, 122.087, 6.69592, -1.18149, -1.23886, 26.4803, 100, 171.767, -78.4367, 54.1632, 100, 0, 0
349.716, 481.555, 4.34831, -3.76537, 60.3804, 0, 0, 100, 120.83, 5.38174, -1.21931, -1.27475, 27.0693, 100, 167.284, -74.5549, 53.6411, 100, 0, 0
354.238, 477.691, 4.3865, -3.74829, 60.3804, 0, 0, 100, 119.535, 4.03168, -1.256, -1.30957, 27.6878, 100, 162.762, -70.6907, 53.0958, 100, 0, 0
358.798, 473.844, 4.42355, -3.73172, 60.3804, 0, 0, 100, 118.203, 2.64679, -1.29158, -1.34334, 28.3369, 100, 158.202, -66.8435, 52.5247, 100, 0, 0
363.396, 470.013, 4.45949, -3.71565, 60.3804, 0, 0, 100, 116.836, 1.22812, -1.3261, -1.3761, 29.0173, 100, 153.604, -63.013, 51.9245, 100, 0, 0
368.029, 466.198, 4.49435, -3.70007, 60.3804, 0, 0, 100, 115.435, -0.223267, -1.35958, -1.40787, 29.7304, 100, 148.971, -59.1985, 51.2916, 100, 0, 0
372.697, 462.4, 4.52816, -3.68494, 60.3804, 0, 0, 100, 111.142, 2.20908, -3.60658, 1.59563, 28.4809, 100, 144.303, -55.3995, 50.622, 100, 1, 0
376.704, 457.319, 4.56096, -3.67028, 63.191, 0, 0, 100, 108.155, 5.026, -3.57165, 1.4747, 24.1483, 100, 140.296, -50.3191, 46.54, 100, 1, 0
380.811, 452.227, 4.59727, -3.64764, 66.0061, 0, 0, 100, 105.136, 7.74805, -3.54226, 1.349, 19.7791, 100, 136.189, -45.2273, 42.3649, 100, 1, 0
385.024, 447.136, 4.63661, -3.6171, 68.8248, 0, 0, 100, 102.076, 10.3668, -3.51787, 1.21848, 15.3762, 100, 131.976, -40.1358, 38.0905, 100, 1, 0
389.348, 442.056, 4.67841, -3.57866, 71.6465, 0, 0, 100, 98.1205, 12.4133, -3.51313, 1.11008, 11.1433, 100, 127.652, -35.0562, 33.7096, 100, 1, 0
393.785, 437, 4.72218, -3.53237, 74.4704, 0, 0, 100, 94.9522, 14.8297, -3.4911, 0.972075, 6.65285, 100, 123.215, -30.0003, 29.2137, 100, 1, 0
398.339, 431.98, 4.76742, -3.47835, 77.2956, 0, 0, 100, 91.7331, 17.1189, -3.47251, 0.829092, 2.13371, 100, 118.661, -24.9799, 24.5925, 100, 1, 0
403.012, 427.007, 4.81365, -3.41665, 80.1212, 0, 0, 100, 87.5795, 18.7735, -3.481, 0.72089, -2.22001, 100, 113.988, -20.0069, 19.8338, 100, 1, 0
407.805, 422.093, 4.86035, -3.34746, 82.9464, 0, 0, 100, 83.2952, 20.4323, -3.56768, 0.732565, -6.72897, 100, 109.195, -15.0929, 14.9231, 100, 1, 0
412.719, 417.25, 4.90707, -3.27086, 85.7703, 0, 0, 100, 78.8808, 22.0828, -3.65318, 0.734418, -11.41, 100, 104.281, -10.2496, 9.8431, 100, 1, 0
417.752, 412.488, 4.95331, -3.18706, 88.592, 0, 0, 100, 74.3371, 23.7125, -3.73703, 0.726683, -16.2839, 100, 99.2476, -5.48849, 4.57328, 100, 1, 0
418.78, 406.729, 1.9126, -4.08063, 90.9858, 0, 0, 99, 77.6895, 27.5219, 2.35322, 2.67847, -20.4927, 92, 98.2201, 0.271332, -1.14409, 100, 1, 0
420.94, 401.408, 2.0492, -3.95486, 93.3634, 0, 0, 99, 78.8882, 30.6121, 2.08864, 2.59477, -24.5718, 92, 96.0602, 5.59241, -6.69527, 100, 1, 0
423.287, 396.232, 2.18138, -3.82485, 95.7252, 0, 0, 99, 79.8213, 33.5778, 1.83233, 2.50556, -28.5398, 92, 93.7134, 10.7682, -12.2801, 100, 1, 0
425.815, 391.207, 2.30898, -3.69075, 98.0717, 0, 0, 99, 80.4978, 36.4144, 1.58432, 2.41103, -32.412, 92, 91.1855, 15.7928, -17.8975, 100, 1, 0
428.517, 386.34, 2.43179, -3.55279, 100.403, 0, 0, 99, 80.9265, 39.1177, 1.3447, 2.31147, -36.2011, 92, 88.4825, 20.6603, -23.5461, 100, 1, 0
431.389, 381.634, 2.54966, -3.41119, 102.72, 0, 0, 99, 81.1165, 41.6834, 1.11355, 2.2071, -39.9177, 92, 85.6109, 25.3655, -29.2243, 100, 1, 0
434.423, 377.097, 2.66238, -3.26613, 105.024, 0, 0, 99, 81.0766, 44.1076, 0.890926, 2.09817, -43.5708, 92, 82.5771, 29.9034, -34.9303, 100, 1, 0
437.612, 372.731, 2.76989, -3.11786, 107.313, 0, 0, 99, 80.8159, 46.3865, 0.676817, 1.98494, -47.1683, 92, 79.3877, 34.2692, -40.6618, 100, 1, 0
440.95, 368.542, 2.87202, -2.96657, 109.59, 0, 0, 99, 80.3434, 48.5165, 0.471292, 1.86763, -50.7167, 92, 76.0495, 38.4583, -46.4162, 100, 1, 0
444.431, 364.533, 2.96862, -2.81251, 111.855, 0, 0, 99, 79.6681, 50.4941, 0.27439, 1.74651, -54.222, 92, 72.5695, 42.4669, -52.1909, 100, 1, 0
448.045, 360.709, 3.05963, -2.6559, 114.108, 0, 0, 99, 78.7989, 52.3163, 0.0860894, 1.62189, -57.6893, 92, 68.9547, 46.2909, -57.9827, 100, 1, 0
451.788, 357.073, 3.14492, -2.49698, 116.35, 0, 0, 99, 77.7449, 53.9801, -0.0935729, 1.49398, -61.1234, 92, 65.2122, 49.927, -63.7882, 100, 1, 0
455.651, 353.628, 3.22442, -2.33596, 118.582, 0, 0, 99, 76.5151, 55.4828, -0.264618, 1.36305, -64.5283, 92, 61.3492, 53.3718, -69.6039, 100, 1, 0
459.627, 350.378, 3.29805, -2.17308, 120.803, 0, 0, 99, 75.1183, 56.8217, -0.42704, 1.22936, -67.9081, 92, 57.3729, 56.6225, -75.426, 100, 1, 0
463.709, 347.324, 3.36577, -2.00854, 123.015, 0, 0, 99, 73.5637, 57.9945, -0.580888, 1.09313, -71.2662, 92, 53.2908, 59.6764, -81.2507, 100, 1, 0
467.89, 344.469, 3.42749, -1.84258, 125.219, 0, 0, 99, 71.8601, 58.9993, -0.726154, 0.954631, -74.6059, 92, 49.1102, 62.5311, -87.0738, 100, 1, 0
472.161, 341.816, 3.48315, -1.6754, 127.414, 0, 0, 99, 70.0164, 59.8339, -0.862859, 0.814096, -77.9305, 92, 44.8385, 65.1845, -92.8913, 100, 1, 0
476.517, 339.365, 3.53274, -1.50729, 129.602, 0, 0, 99, 68.0413, 60.4966, -0.991052, 0.671827, -81.243, 92, 40.4833, 67.6348, -98.6993, 100, 1, 0
480.948, 337.12, 3.57622, -1.3384, 131.783, 0, 0, 99, 65.944, 60.9861, -1.11078, 0.527995, -84.5463, 92, 36.0519, 69.8804, -104.494, 100, 1, 0
485.448, 335.08, 3.61363, -1.16897, 133.958, 0, 0, 99, 63.7329, 61.3009, -1.22215, 0.382883, -87.8435, 92, 31.5519, 71.92, -110.27, 100, 1, 0
490.009, 333.248, 3.64488, -0.999245, 136.127, 0, 0, 99, 61.417, 61.4401, -1.32515, 0.236737, -91.1375, 92, 26.9907, 73.7525, -116.026, 100, 1, 0
494.624, 331.623, 3.66999, -0.829428, 138.29, 0, 0, 99, 59.0048, 61.4027, -1.41985, 0.0897948, -94.4313, 92, 22.3759, 75.3771, -121.757, 100, 1, 0
499.285, 330.207, 3.68898, -0.659732, 140.449, 0, 0, 99, 56.5051, 61.1881, -1.50635, -0.0577123, -97.728, 92, 17.7148, 76.7934, -127.46, 100, 1, 0
503.985, 328.999, 3.70184, -0.49036, 142.604, 0, 0, 99, 53.9265, 60.7958, -1.58469, -0.20556, -101.031, 92, 13.0152, 78.0008, -133.131, 100, 1, 0
